customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_group
CUST0843,Male,1,Yes,No,38,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card,74.65,2840.14,,37-48
CUST0844,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,No,Electronic check,40.53,1873.4,,37-48
CUST0845,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card,95.51,1718.89,,13-24
CUST0846,Male,0,No,Yes,14,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,100.38,1404.64,,13-24
CUST0847,Female,0,No,Yes,27,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,75.3,2036.19,,25-36
CUST0848,Female,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Credit card,68.86,1575.85,,13-24
CUST0849,Male,1,Yes,No,71,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,31.39,2223.76,,61-72
CUST0850,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,28.4,235.58,,0-12
CUST0851,Male,1,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,53.96,2485.56,,37-48
CUST0852,Female,0,Yes,No,32,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer,51.08,1624.83,,25-36
CUST0853,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer,115.37,7031.66,,61-72
CUST0854,Male,0,Yes,Yes,18,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,98.36,1774.14,,13-24
CUST0855,Male,0,No,No,66,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Two year,Yes,Credit card,85.99,5680.63,,61-72
CUST0856,Male,1,Yes,No,39,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,71.76,2805.44,,37-48
CUST0857,Male,1,No,Yes,46,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card,36.74,1685.88,,37-48
CUST0858,Male,0,Yes,Yes,64,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,117.85,7551.02,,61-72
CUST0859,Female,0,No,Yes,28,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card,57.5,1611.06,,25-36
CUST0860,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,30.69,1507.74,,49-60
CUST0861,Female,1,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,69.38,834.49,,0-12
CUST0862,Male,0,No,No,0,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,107.4,-7.55,,
CUST0863,Female,0,Yes,No,33,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,108.73,3597.35,,25-36
CUST0864,Female,0,No,Yes,47,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Credit card,21.1,984.16,,37-48
CUST0865,Female,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,108.63,5100.71,,37-48
CUST0866,Male,0,No,Yes,48,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,47.15,2269.47,,37-48
CUST0867,Male,0,No,Yes,63,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,One year,No,Mailed check,23.9,1508.07,,61-72
CUST0868,Female,1,No,Yes,60,No,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,104.78,6293.56,,49-60
CUST0869,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,One year,No,Electronic check,106.39,2979.23,,25-36
CUST0870,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,79.62,3023.1,,37-48
CUST0871,Male,1,No,No,25,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,77.44,1944.44,,25-36
CUST0872,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,101.31,1611.69,,13-24
CUST0873,Female,1,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,98.63,6911.22,,61-72
CUST0874,Male,0,No,No,12,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,109.01,1302.74,,0-12
CUST0875,Female,0,No,No,68,Yes,No,No,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card,75.27,5125.33,,61-72
CUST0876,Male,1,Yes,No,25,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No internet service,One year,No,Bank transfer,116.76,2911.78,,25-36
CUST0877,Female,0,Yes,No,48,Yes,No phone service,No,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer,119.61,5742.88,,37-48
CUST0878,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Electronic check,31.65,2096.66,,61-72
CUST0879,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,104.95,629.17,,0-12
CUST0880,Male,0,Yes,Yes,57,No,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,69.98,3993.79,,49-60
CUST0881,Male,0,No,Yes,48,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,58.76,2826.57,,37-48
CUST0882,Female,0,No,Yes,52,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,81.31,4232.85,,49-60
CUST0883,Male,1,Yes,No,64,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,25.6,1646.91,,61-72
CUST0884,Female,0,No,Yes,61,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,70.65,4308.59,,61-72
CUST0885,Female,0,No,No,16,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,One year,No,Electronic check,107.09,1706.9,,13-24
CUST0886,Male,0,No,Yes,42,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,41.35,1727.66,,37-48
CUST0887,Male,0,No,Yes,24,Yes,No phone service,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,62.64,1498.29,,13-24
CUST0888,Female,0,Yes,Yes,2,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,113.95,220.76,,0-12
CUST0889,Female,1,Yes,Yes,28,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,62.86,1761.24,,25-36
CUST0890,Male,0,No,Yes,31,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,55.84,1724.74,,25-36
CUST0891,Male,0,No,No,25,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,No,Two year,No,Credit card,64.05,1592.03,,25-36
CUST0892,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,71.95,1069.97,,13-24
CUST0893,Male,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,83.2,2003.43,,13-24
CUST0894,Male,0,Yes,Yes,53,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer,100.07,5305.54,,49-60
CUST0895,Female,0,No,Yes,27,Yes,No,No,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Credit card,65.21,1757.83,,25-36
CUST0896,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,101.75,7333.88,,61-72
CUST0897,Female,0,Yes,Yes,55,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,73.37,4026.75,,49-60
CUST0898,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,53.85,3456.01,,61-72
CUST0899,Male,0,Yes,No,40,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,85.8,3434.33,,37-48
CUST0900,Male,0,Yes,Yes,50,Yes,Yes,No,No,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer,91.77,4582.17,,49-60
CUST0901,Male,0,No,No,70,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,75.8,5309.58,,61-72
CUST0902,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer,25.66,723.75,,25-36
CUST0903,Female,0,No,No,18,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,36.99,664.41,,13-24
CUST0904,Male,0,Yes,Yes,65,No,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,48.53,3161.68,,61-72
CUST0905,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,48.26,1923.41,,37-48
CUST0906,Female,0,No,No,44,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,One year,No,Credit card,87.34,3838.54,,37-48
CUST0907,Female,0,Yes,Yes,14,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card,21.83,297.49,,13-24
CUST0908,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,95.57,185.36,,0-12
CUST0909,Male,0,Yes,No,10,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,46.53,460.07,,0-12
CUST0910,Female,1,Yes,Yes,52,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer,51.0,2660.35,,49-60
CUST0911,Male,0,No,No,45,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,72.79,3267.11,,37-48
CUST0912,Male,0,No,Yes,29,Yes,No phone service,No,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Bank transfer,41.59,1204.66,,25-36
CUST0913,Male,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Credit card,108.45,6073.85,,49-60
CUST0914,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,28.54,493.15,,13-24
CUST0915,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,64.44,3231.95,,49-60
CUST0916,Female,1,No,No,47,Yes,No phone service,DSL,No,Yes,Yes,No,No,No internet service,One year,Yes,Mailed check,104.94,4937.25,,37-48
CUST0917,Female,0,No,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Credit card,81.58,5312.12,,61-72
CUST0918,Female,0,No,No,7,Yes,No,DSL,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer,49.23,350.35,,0-12
CUST0919,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,No,Credit card,62.08,1312.94,,13-24
CUST0920,Female,1,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,Two year,No,Mailed check,90.67,457.5,,0-12
CUST0921,Male,0,Yes,Yes,56,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card,117.33,6562.08,,49-60
CUST0922,Male,0,Yes,Yes,35,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Credit card,109.31,3823.89,,25-36
CUST0923,Male,0,No,No,56,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,54.24,3040.37,,49-60
CUST0924,Male,0,Yes,No,48,Yes,No,DSL,No,No,No internet service,Yes,No,No internet service,Two year,No,Mailed check,119.82,5748.37,,37-48
CUST0925,Male,1,No,No,44,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,No,Mailed check,20.35,890.87,,37-48
CUST0926,Male,1,No,No,65,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,22.76,1480.95,,61-72
CUST0927,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,102.38,4513.39,,37-48
CUST0928,Female,1,Yes,No,19,No,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,39.95,749.75,,13-24
CUST0929,Female,0,Yes,No,63,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,26.08,1648.42,,61-72
CUST0930,Male,1,No,Yes,66,Yes,No,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Credit card,43.71,2889.31,,61-72
CUST0931,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,62.61,134.5,,0-12
CUST0932,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,93.06,4940.79,,49-60
CUST0933,Male,0,Yes,Yes,63,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,One year,No,Electronic check,82.43,5198.33,,61-72
CUST0934,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,43.76,1707.05,,37-48
CUST0935,Female,0,Yes,No,58,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,70.33,4073.23,,49-60
CUST0936,Male,0,No,Yes,54,No,No,DSL,No,Yes,No internet service,No internet service,No,No,Two year,Yes,Mailed check,112.62,6082.38,,49-60
CUST0937,Female,0,No,Yes,61,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,101.5,6196.81,,61-72
CUST0938,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,No,Credit card,52.32,164.87,,0-12
CUST0939,Female,0,Yes,No,59,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No,One year,No,Electronic check,118.23,6981.36,,49-60
CUST0940,Female,0,Yes,No,29,Yes,Yes,No,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,90.86,2628.85,,25-36
CUST0941,Female,1,Yes,Yes,1,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,26.24,28.23,,0-12
CUST0942,Male,0,No,Yes,61,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,No,One year,No,Mailed check,23.52,1431.36,,61-72
CUST0943,Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,36.84,1758.5,,37-48
CUST0944,Male,0,No,Yes,8,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card,92.79,736.32,,0-12
CUST0945,Male,1,Yes,Yes,30,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,38.37,1143.36,,25-36
CUST0946,Male,0,No,No,60,No,No,DSL,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,71.15,4275.85,,49-60
CUST0947,Male,0,Yes,Yes,47,Yes,No,No,No,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,29.33,1373.68,,37-48
CUST0948,Female,0,Yes,No,24,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,112.09,2685.85,,13-24
CUST0949,Female,1,Yes,Yes,35,No,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,54.4,1913.2,,25-36
CUST0950,Male,0,Yes,Yes,7,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,110.81,773.25,,0-12
CUST0951,Male,0,Yes,No,72,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,114.49,8233.47,,61-72
CUST0952,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,20.61,1170.45,,49-60
CUST0953,Male,1,No,Yes,44,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,66.41,2914.43,,37-48
CUST0954,Female,0,Yes,No,61,Yes,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.47,1362.73,,61-72
CUST0955,Male,0,No,Yes,38,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,One year,Yes,Mailed check,110.87,4204.61,,37-48
CUST0956,Male,1,No,Yes,57,No,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,71.84,4096.75,,49-60
CUST0957,Female,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Two year,No,Electronic check,27.49,1725.66,,61-72
CUST0958,Male,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,31.03,1331.51,,37-48
CUST0959,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Two year,No,Bank transfer,58.35,1641.04,,25-36
CUST0960,Male,0,No,No,58,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.02,6611.65,,49-60
CUST0961,Male,0,Yes,No,70,Yes,No,No,Yes,No,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card,89.29,6258.61,,61-72
CUST0962,Male,0,No,Yes,8,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,106.76,854.04,,0-12
CUST0963,Female,0,Yes,No,5,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,56.65,281.23,,0-12
CUST0964,Male,0,Yes,No,28,Yes,No,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,24.32,685.97,,25-36
CUST0965,Male,1,No,No,57,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,117.43,6684.97,,49-60
CUST0966,Male,0,No,No,16,Yes,No phone service,No,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,21.72,339.31,,13-24
CUST0967,Male,1,Yes,Yes,15,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Mailed check,114.77,1724.59,,13-24
CUST0968,Female,0,No,Yes,2,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,56.87,113.48,,0-12
CUST0969,Female,1,No,Yes,20,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card,21.01,426.01,,13-24
CUST0970,Male,0,No,No,63,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,88.92,5610.29,,61-72
CUST0971,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,118.05,4129.52,,25-36
CUST0972,Male,0,No,No,61,No,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No,Two year,No,Credit card,116.56,7112.09,,61-72
CUST0973,Male,1,Yes,No,41,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No,One year,No,Bank transfer,36.09,1479.7,,37-48
CUST0974,Male,0,Yes,No,41,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.12,1572.55,,37-48
CUST0975,Female,0,No,No,60,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,76.55,4599.62,,49-60
CUST0976,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,One year,No,Credit card,83.73,1012.99,,0-12
CUST0977,Female,0,Yes,Yes,10,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer,93.94,934.49,,0-12
CUST0978,Female,0,No,Yes,53,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,38.11,2025.28,,49-60
CUST0979,Female,0,Yes,No,15,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,No,Bank transfer,115.9,1733.81,,13-24
CUST0980,Female,0,No,No,7,Yes,No,DSL,No,Yes,No,Yes,No,No internet service,Two year,No,Mailed check,83.87,581.26,,0-12
CUST0981,Female,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card,104.7,6081.49,,49-60
CUST0982,Female,0,Yes,Yes,56,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,74.01,4134.95,,49-60
CUST0983,Female,0,No,Yes,39,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card,61.43,2405.08,,37-48
CUST0984,Male,0,No,No,58,Yes,Yes,No,Yes,No,No,No,No internet service,No internet service,Two year,No,Bank transfer,117.72,6820.75,,49-60
CUST0985,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,78.21,84.6,,0-12
CUST0986,Female,0,No,Yes,9,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,106.69,955.73,,0-12
CUST0987,Female,0,No,Yes,43,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer,115.33,4956.2,,37-48
CUST0988,Female,0,Yes,Yes,10,No,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,87.54,869.74,,0-12
CUST0989,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Bank transfer,74.89,76.6,,0-12
CUST0990,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,20.35,994.11,,49-60
CUST0991,Female,0,No,Yes,11,Yes,No,No,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,24.0,267.15,,0-12
CUST0992,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,40.09,872.29,,13-24
CUST0993,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Two year,No,Electronic check,38.6,647.49,,13-24
CUST0994,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,45.48,2766.27,,61-72
CUST0995,Female,0,No,Yes,61,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer,50.49,3078.27,,61-72
CUST0996,Male,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,56.01,2078.67,,37-48
CUST0997,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,62.05,4103.06,,61-72
CUST0998,Female,0,No,Yes,37,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,29.89,1100.83,,37-48
CUST0999,Female,0,No,No,66,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,One year,No,Credit card,24.24,1601.33,,61-72
CUST1000,Male,1,No,No,60,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No internet service,Two year,No,Bank transfer,87.39,5248.77,,49-60
