customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST0868,Female,1,No,Yes,60,No,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,104.78,6293.56,No
CUST0869,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,One year,No,Electronic check,106.39,2979.23,No
CUST0870,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,79.62,3023.1,No
CUST0871,Male,1,No,No,25,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,77.44,1944.44,No
CUST0872,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,101.31,1611.69,No
CUST0873,Female,1,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,98.63,6911.22,No
CUST0874,Male,0,No,No,12,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,109.01,1302.74,Yes
CUST0875,Female,0,No,No,68,Yes,No,No,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card,75.27,5125.33,No
CUST0876,Male,1,Yes,No,25,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No internet service,One year,No,Bank transfer,116.76,2911.78,No
CUST0877,Female,0,Yes,No,48,Yes,No phone service,No,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer,119.61,5742.88,No
CUST0878,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Electronic check,31.65,2096.66,No
CUST0879,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,104.95,629.17,No
CUST0880,Male,0,Yes,Yes,57,No,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,69.98,3993.79,Yes
CUST0881,Male,0,No,Yes,48,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,58.76,2826.57,No
CUST0882,Female,0,No,Yes,52,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,81.31,4232.85,Yes
CUST0883,Male,1,Yes,No,64,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,25.6,1646.91,No
CUST0884,Female,0,No,Yes,61,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,70.65,4308.59,No
CUST0885,Female,0,No,No,16,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,One year,No,Electronic check,107.09,1706.9,No
CUST0886,Male,0,No,Yes,42,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,41.35,1727.66,No
CUST0887,Male,0,No,Yes,24,Yes,No phone service,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,62.64,1498.29,No
CUST0888,Female,0,Yes,Yes,2,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,113.95,220.76,No
CUST0889,Female,1,Yes,Yes,28,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,62.86,1761.24,Yes
CUST0890,Male,0,No,Yes,31,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,55.84,1724.74,No
CUST0891,Male,0,No,No,25,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,No,Two year,No,Credit card,64.05,1592.03,No
CUST0892,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,71.95,1069.97,No
CUST0893,Male,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,83.2,2003.43,Yes
CUST0894,Male,0,Yes,Yes,53,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer,100.07,5305.54,No
CUST0895,Female,0,No,Yes,27,Yes,No,No,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Credit card,65.21,1757.83,Yes
CUST0896,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,101.75,7333.88,No
CUST0897,Female,0,Yes,Yes,55,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,73.37,4026.75,No
CUST0898,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,53.85,3456.01,Yes
CUST0899,Male,0,Yes,No,40,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,85.8,3434.33,Yes
CUST0900,Male,0,Yes,Yes,50,Yes,Yes,No,No,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer,91.77,4582.17,Yes
CUST0901,Male,0,No,No,70,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,75.8,5309.58,No
CUST0902,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer,25.66,723.75,No
CUST0903,Female,0,No,No,18,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,36.99,664.41,Yes
CUST0904,Male,0,Yes,Yes,65,No,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,48.53,3161.68,No
CUST0905,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,48.26,1923.41,No
CUST0906,Female,0,No,No,44,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,One year,No,Credit card,87.34,3838.54,No
CUST0907,Female,0,Yes,Yes,14,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card,21.83,297.49,Yes
CUST0908,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,95.57,185.36,Yes
CUST0909,Male,0,Yes,No,10,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,46.53,460.07,Yes
CUST0910,Female,1,Yes,Yes,52,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer,51.0,2660.35,No
CUST0911,Male,0,No,No,45,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,72.79,3267.11,Yes
CUST0912,Male,0,No,Yes,29,Yes,No phone service,No,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Bank transfer,41.59,1204.66,No
CUST0913,Male,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Credit card,108.45,6073.85,No
CUST0914,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,28.54,493.15,No
CUST0915,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,64.44,3231.95,No
CUST0916,Female,1,No,No,47,Yes,No phone service,DSL,No,Yes,Yes,No,No,No internet service,One year,Yes,Mailed check,104.94,4937.25,No
CUST0917,Female,0,No,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Credit card,81.58,5312.12,No
CUST0918,Female,0,No,No,7,Yes,No,DSL,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer,49.23,350.35,Yes
CUST0919,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,No,Credit card,62.08,1312.94,No
CUST0920,Female,1,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,Two year,No,Mailed check,90.67,457.5,No
CUST0921,Male,0,Yes,Yes,56,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card,117.33,6562.08,No
CUST0922,Male,0,Yes,Yes,35,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Credit card,109.31,3823.89,No
CUST0923,Male,0,No,No,56,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,54.24,3040.37,No
CUST0924,Male,0,Yes,No,48,Yes,No,DSL,No,No,No internet service,Yes,No,No internet service,Two year,No,Mailed check,119.82,5748.37,Yes
CUST0925,Male,1,No,No,44,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,No,Mailed check,20.35,890.87,No
CUST0926,Male,1,No,No,65,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,22.76,1480.95,No
CUST0927,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,102.38,4513.39,No
CUST0928,Female,1,Yes,No,19,No,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,39.95,749.75,Yes
CUST0929,Female,0,Yes,No,63,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,26.08,1648.42,No
CUST0930,Male,1,No,Yes,66,Yes,No,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Credit card,43.71,2889.31,No
CUST0931,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,62.61,134.5,No
CUST0932,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,93.06,4940.79,Yes
CUST0933,Male,0,Yes,Yes,63,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,One year,No,Electronic check,82.43,5198.33,No
CUST0934,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,43.76,1707.05,No
CUST0935,Female,0,Yes,No,58,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,70.33,4073.23,No
CUST0936,Male,0,No,Yes,54,No,No,DSL,No,Yes,No internet service,No internet service,No,No,Two year,Yes,Mailed check,112.62,6082.38,Yes
CUST0937,Female,0,No,Yes,61,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,101.5,6196.81,Yes
CUST0938,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,No,Credit card,52.32,164.87,No
CUST0939,Female,0,Yes,No,59,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No,One year,No,Electronic check,118.23,6981.36,No
CUST0940,Female,0,Yes,No,29,Yes,Yes,No,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,90.86,2628.85,No
CUST0941,Female,1,Yes,Yes,1,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,26.24,28.23,No
CUST0942,Male,0,No,Yes,61,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,No,One year,No,Mailed check,23.52,1431.36,No
CUST0943,Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,36.84,1758.5,No
CUST0944,Male,0,No,Yes,8,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card,92.79,736.32,No
CUST0945,Male,1,Yes,Yes,30,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,38.37,1143.36,No
CUST0946,Male,0,No,No,60,No,No,DSL,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,71.15,4275.85,Yes
CUST0947,Male,0,Yes,Yes,47,Yes,No,No,No,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,29.33,1373.68,No
CUST0948,Female,0,Yes,No,24,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,112.09,2685.85,Yes
CUST0949,Female,1,Yes,Yes,35,No,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,54.4,1913.2,No
CUST0950,Male,0,Yes,Yes,7,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,110.81,773.25,No
CUST0951,Male,0,Yes,No,72,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,114.49,8233.47,No
CUST0952,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,20.61,1170.45,No
CUST0953,Male,1,No,Yes,44,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,66.41,2914.43,No
CUST0954,Female,0,Yes,No,61,Yes,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.47,1362.73,No
CUST0955,Male,0,No,Yes,38,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,One year,Yes,Mailed check,110.87,4204.61,No
CUST0956,Male,1,No,Yes,57,No,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,71.84,4096.75,No
CUST0957,Female,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Two year,No,Electronic check,27.49,1725.66,No
CUST0958,Male,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,31.03,1331.51,Yes
CUST0959,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Two year,No,Bank transfer,58.35,1641.04,No
CUST0960,Male,0,No,No,58,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.02,6611.65,Yes
CUST0961,Male,0,Yes,No,70,Yes,No,No,Yes,No,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card,89.29,6258.61,No
CUST0962,Male,0,No,Yes,8,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,106.76,854.04,No
CUST0963,Female,0,Yes,No,5,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,56.65,281.23,No
CUST0964,Male,0,Yes,No,28,Yes,No,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,24.32,685.97,Yes
CUST0965,Male,1,No,No,57,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,117.43,6684.97,Yes
CUST0966,Male,0,No,No,16,Yes,No phone service,No,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,21.72,339.31,Yes
CUST0967,Male,1,Yes,Yes,15,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Mailed check,114.77,1724.59,No
CUST0968,Female,0,No,Yes,2,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,56.87,113.48,Yes
CUST0969,Female,1,No,Yes,20,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card,21.01,426.01,Yes
CUST0970,Male,0,No,No,63,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,88.92,5610.29,No
CUST0971,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,118.05,4129.52,No
CUST0972,Male,0,No,No,61,No,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No,Two year,No,Credit card,116.56,7112.09,Yes
CUST0973,Male,1,Yes,No,41,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No,One year,No,Bank transfer,36.09,1479.7,No
CUST0974,Male,0,Yes,No,41,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.12,1572.55,Yes
CUST0975,Female,0,No,No,60,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,76.55,4599.62,Yes
CUST0976,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,One year,No,Credit card,83.73,1012.99,No
CUST0977,Female,0,Yes,Yes,10,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer,93.94,934.49,No
CUST0978,Female,0,No,Yes,53,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,38.11,2025.28,No
CUST0979,Female,0,Yes,No,15,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,No,Bank transfer,115.9,1733.81,No
CUST0980,Female,0,No,No,7,Yes,No,DSL,No,Yes,No,Yes,No,No internet service,Two year,No,Mailed check,83.87,581.26,No
CUST0981,Female,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card,104.7,6081.49,No
CUST0982,Female,0,Yes,Yes,56,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,74.01,4134.95,No
CUST0983,Female,0,No,Yes,39,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card,61.43,2405.08,Yes
CUST0984,Male,0,No,No,58,Yes,Yes,No,Yes,No,No,No,No internet service,No internet service,Two year,No,Bank transfer,117.72,6820.75,No
CUST0985,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,78.21,84.6,No
CUST0986,Female,0,No,Yes,9,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,106.69,955.73,No
CUST0987,Female,0,No,Yes,43,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer,115.33,4956.2,No
CUST0988,Female,0,Yes,Yes,10,No,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,87.54,869.74,No
CUST0989,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Bank transfer,74.89,76.6,Yes
CUST0990,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,20.35,994.11,No
CUST0991,Female,0,No,Yes,11,Yes,No,No,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,24.0,267.15,No
CUST0992,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,40.09,872.29,No
CUST0993,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Two year,No,Electronic check,38.6,647.49,No
CUST0994,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,45.48,2766.27,Yes
CUST0995,Female,0,No,Yes,61,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer,50.49,3078.27,No
CUST0996,Male,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,56.01,2078.67,No
CUST0997,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,62.05,4103.06,Yes
CUST0998,Female,0,No,Yes,37,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,29.89,1100.83,No
CUST0999,Female,0,No,No,66,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,One year,No,Credit card,24.24,1601.33,No
CUST1000,Male,1,No,No,60,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No internet service,Two year,No,Bank transfer,87.39,5248.77,No
